# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  290       6.073752526640e-10       9.434304922103e-13       1.544474980350e-11       0.000000000000e+00 
  291       6.028432067118e-10       9.649103680716e-13       1.554551560584e-11       0.000000000000e+00 
  292       5.982852804606e-10       9.865964878516e-13       1.564174305190e-11       0.000000000000e+00 
  293       5.937028773097e-10       1.008482972117e-12       1.573338681320e-11       0.000000000000e+00 
  294       5.890974222969e-10       1.030563761266e-12       1.582040236509e-11       0.000000000000e+00 
  295       5.844703621867e-10       1.052832614022e-12       1.590274599937e-11       0.000000000000e+00 
  296       5.798231655596e-10       1.075283105928e-12       1.598037483684e-11       0.000000000000e+00 
  297       5.751573229014e-10       1.097908627839e-12       1.605324683995e-11       0.000000000000e+00 
  298       5.704743466920e-10       1.120702384421e-12       1.612132082535e-11       0.000000000000e+00 
  299       5.657757714944e-10       1.143657392638e-12       1.618455647646e-11       0.000000000000e+00 
  300       5.610631540441e-10       1.166766480252e-12       1.624291435613e-11       0.000000000000e+00 
  301       5.563380733378e-10       1.190022284315e-12       1.629635591915e-11       0.000000000000e+00 
  302       5.516021307228e-10       1.213417249662e-12       1.634484352493e-11       0.000000000000e+00 
  303       5.468569499857e-10       1.236943627408e-12       1.638834044999e-11       0.000000000000e+00 
  304       5.421041774417e-10       1.260593473438e-12       1.642681090062e-11       0.000000000000e+00 
  305       5.373454820236e-10       1.284358646906e-12       1.646022002546e-11       0.000000000000e+00 
  306       5.325825553707e-10       1.308230808725e-12       1.648853392809e-11       0.000000000000e+00 
  307       5.278171119183e-10       1.332201420062e-12       1.651171967957e-11       0.000000000000e+00 
  308       5.230508889862e-10       1.356261740835e-12       1.652974533112e-11       0.000000000000e+00 
  309       5.182856468682e-10       1.380402828204e-12       1.654257992664e-11       0.000000000000e+00 
  310       5.135231689209e-10       1.404615535065e-12       1.655019351534e-11       0.000000000000e+00 
  311       5.087652616530e-10       1.428890508546e-12       1.655255716428e-11       0.000000000000e+00 
  312       5.040136315249e-10       1.453218658221e-12       1.654964775969e-11       0.000000000000e+00 
  313       4.992695088482e-10       1.477592587847e-12       1.654146263094e-11       0.000000000000e+00 
  314       4.945340066094e-10       1.502005227120e-12       1.652800562969e-11       0.000000000000e+00 
  315       4.898082421237e-10       1.526449367015e-12       1.650928242081e-11       0.000000000000e+00 
  316       4.850933369722e-10       1.550917658858e-12       1.648530050083e-11       0.000000000000e+00 
  317       4.803904169397e-10       1.575402613399e-12       1.645606921642e-11       0.000000000000e+00 
  318       4.757006119522e-10       1.599896599880e-12       1.642159978289e-11       0.000000000000e+00 
  319       4.710250560147e-10       1.624391845111e-12       1.638190530263e-11       0.000000000000e+00 
  320       4.663648871483e-10       1.648880432537e-12       1.633700078362e-11       0.000000000000e+00 
  321       4.617212473281e-10       1.673354301312e-12       1.628690315789e-11       0.000000000000e+00 
  322       4.570952824206e-10       1.697805245370e-12       1.623163129996e-11       0.000000000000e+00 
  323       4.524881421215e-10       1.722224912494e-12       1.617120604539e-11       0.000000000000e+00 
  324       4.479009798928e-10       1.746604803389e-12       1.610565020918e-11       0.000000000000e+00 
  325       4.433349529009e-10       1.770936270757e-12       1.603498860430e-11       0.000000000000e+00 
  326       4.387912219539e-10       1.795210518359e-12       1.595924806012e-11       0.000000000000e+00 
  327       4.342709514391e-10       1.819418600096e-12       1.587845744091e-11       0.000000000000e+00 
  328       4.297753092606e-10       1.843551419075e-12       1.579264766434e-11       0.000000000000e+00 
  329       4.253054667770e-10       1.867599726681e-12       1.570185171988e-11       0.000000000000e+00 
  330       4.208625987388e-10       1.891554121650e-12       1.560610468736e-11       0.000000000000e+00 
  331       4.164478832260e-10       1.915405049139e-12       1.550544375539e-11       0.000000000000e+00 
  332       4.120625015858e-10       1.939142799796e-12       1.539990823984e-11       0.000000000000e+00 
  333       4.077076383699e-10       1.962757508835e-12       1.528953960235e-11       0.000000000000e+00 
  334       4.033844812723e-10       1.986239155102e-12       1.517438146875e-11       0.000000000000e+00 
  335       3.990942210668e-10       2.009577560153e-12       1.505447964759e-11       0.000000000000e+00 
  336       3.948380515443e-10       2.032762387320e-12       1.492988214859e-11       0.000000000000e+00 
  337       3.906171694510e-10       2.055783140783e-12       1.480063920109e-11       0.000000000000e+00 
  338       3.864327744251e-10       2.078629164645e-12       1.466680327257e-11       0.000000000000e+00 
  339       3.822860689352e-10       2.101289641997e-12       1.452842908711e-11       0.000000000000e+00 
  340       3.781782582172e-10       2.123753593996e-12       1.438557364383e-11       0.000000000000e+00 
  341       3.741105502123e-10       2.146009878932e-12       1.423829623542e-11       0.000000000000e+00 
  342       3.700841555043e-10       2.168047191300e-12       1.408665846659e-11       0.000000000000e+00 
  343       3.661002872574e-10       2.189854060874e-12       1.393072427252e-11       0.000000000000e+00 
  344       3.621601611535e-10       2.211418851774e-12       1.377055993738e-11       0.000000000000e+00 
  345       3.582649953298e-10       2.232729761540e-12       1.360623411277e-11       0.000000000000e+00 
  346       3.544160103168e-10       2.253774820203e-12       1.343781783622e-11       0.000000000000e+00 
  347       3.506144289750e-10       2.274541889356e-12       1.326538454965e-11       0.000000000000e+00 
  348       3.468614764335e-10       2.295018661225e-12       1.308901011783e-11       0.000000000000e+00 
  349       3.431582740664e-10       2.315193784852e-12       1.290876936900e-11       0.000000000000e+00 
  350       3.395055166932e-10       2.335060298160e-12       1.272472552020e-11       0.000000000000e+00 
  351       3.359037818481e-10       2.354612336632e-12       1.253694034883e-11       0.000000000000e+00 
  352       3.323536343645e-10       2.373844019232e-12       1.234547764597e-11       0.000000000000e+00 
  353       3.288556262087e-10       2.392749448594e-12       1.215040323139e-11       0.000000000000e+00 
  354       3.254102963131e-10       2.411322711192e-12       1.195178496863e-11       0.000000000000e+00 
  355       3.220181704099e-10       2.429557877525e-12       1.174969278004e-11       0.000000000000e+00 
  356       3.186797608642e-10       2.447449002293e-12       1.154419866187e-11       0.000000000000e+00 
  357       3.153955665079e-10       2.464990124573e-12       1.133537669930e-11       0.000000000000e+00 
  358       3.121660724730e-10       2.482175268004e-12       1.112330308152e-11       0.000000000000e+00 
  359       3.089917500248e-10       2.498998440958e-12       1.090805611674e-11       0.000000000000e+00 
  360       3.058730563960e-10       2.515453636724e-12       1.068971624733e-11       0.000000000000e+00 
  361       3.028104346193e-10       2.531534833686e-12       1.046836606481e-11       0.000000000000e+00 
  362       2.998043133616e-10       2.547235995499e-12       1.024409032491e-11       0.000000000000e+00 
  363       2.968551067573e-10       2.562551071268e-12       1.001697596268e-11       0.000000000000e+00 
  364       2.939632142414e-10       2.577473995731e-12       9.787112107506e-12       0.000000000000e+00 
  365       2.911290203835e-10       2.591998689430e-12       9.554590098173e-12       0.000000000000e+00 
  366       2.883528947208e-10       2.606119058898e-12       9.319503497933e-12       0.000000000000e+00 
  367       2.856351915918e-10       2.619828996830e-12       9.081948109557e-12       0.000000000000e+00 
  368       2.829762499699e-10       2.633122382266e-12       8.842021990396e-12       0.000000000000e+00 
  369       2.803763932966e-10       2.645993080770e-12       8.599825467437e-12       0.000000000000e+00 
  370       2.778359293149e-10       2.658434944604e-12       8.355461152361e-12       0.000000000000e+00 
  371       2.753551499032e-10       2.670441812914e-12       8.109033956606e-12       0.000000000000e+00 
  372       2.729343309084e-10       2.682007511899e-12       7.860651106417e-12       0.000000000000e+00 
  373       2.705737319794e-10       2.693125854999e-12       7.610422157911e-12       0.000000000000e+00 
  374       2.682735964007e-10       2.703790643068e-12       7.358459012133e-12       0.000000000000e+00 
  375       2.660341509258e-10       2.713995664553e-12       7.104875930111e-12       0.000000000000e+00 
  376       2.638556056107e-10       2.723734695676e-12       6.849789547919e-12       0.000000000000e+00 
  377       2.617381536474e-10       2.733001500607e-12       6.593318891734e-12       0.000000000000e+00 
  378       2.596819711970e-10       2.741789831648e-12       6.335585392891e-12       0.000000000000e+00 
  379       2.576872172237e-10       2.750093429409e-12       6.076712902944e-12       0.000000000000e+00 
  380       2.557540333281e-10       2.757906022986e-12       5.816827708724e-12       0.000000000000e+00 
  381       2.538825435805e-10       2.765221330141e-12       5.556058547396e-12       0.000000000000e+00 
  382       2.520728543544e-10       2.772033057479e-12       5.294536621519e-12       0.000000000000e+00 
  383       2.503250541601e-10       2.778334900631e-12       5.032395614100e-12       0.000000000000e+00 
  384       2.486392134782e-10       2.784120544424e-12       4.769771703659e-12       0.000000000000e+00 
  385       2.470153845928e-10       2.789383663070e-12       4.506803579280e-12       0.000000000000e+00 
  386       2.454536014251e-10       2.794117920335e-12       4.243632455673e-12       0.000000000000e+00 
  387       2.439538793672e-10       2.798316969724e-12       3.980402088232e-12       0.000000000000e+00 
  388       2.425161962195e-10       2.801975607511e-12       3.717246608157e-12       0.000000000000e+00 
  389       2.411404345587e-10       2.805093279022e-12       3.454253495435e-12       0.000000000000e+00 
  390       2.398264368875e-10       2.807670703854e-12       3.191499250388e-12       0.000000000000e+00 
  391       2.385740241545e-10       2.809708735962e-12       2.929061453900e-12       0.000000000000e+00 
  392       2.373829955726e-10       2.811208364752e-12       2.667018772794e-12       0.000000000000e+00 
  393       2.362531284372e-10       2.812170716175e-12       2.405450965200e-12       0.000000000000e+00 
  394       2.351841779452e-10       2.812597053824e-12       2.144438885938e-12       0.000000000000e+00 
  395       2.341758770129e-10       2.812488780026e-12       1.884064491884e-12       0.000000000000e+00 
  396       2.332279360947e-10       2.811847436943e-12       1.624410847351e-12       0.000000000000e+00 
  397       2.323400430016e-10       2.810674707660e-12       1.365562129460e-12       0.000000000000e+00 
  398       2.315118627194e-10       2.808972417285e-12       1.107603633513e-12       0.000000000000e+00 
  399       2.307430372274e-10       2.806742534044e-12       8.506217783726e-13       0.000000000000e+00 
  400       2.300331853168e-10       2.803987170374e-12       5.947041118307e-13       0.000000000000e+00 
  401       2.293819024089e-10       2.800708584019e-12       3.399393159859e-13       0.000000000000e+00 
  402       2.287887603737e-10       2.796909179126e-12       8.641721261725e-14       0.000000000000e+00 
  403       2.282533073487e-10       2.792591507338e-12      -1.657712314414e-13       0.000000000000e+00 
  404       2.277750675567e-10       2.787758268894e-12      -4.165338989271e-13       0.000000000000e+00 
  405       2.273535411246e-10       2.782412313718e-12      -6.657775167737e-13       0.000000000000e+00 
  406       2.269882039019e-10       2.776556642518e-12      -9.134076507368e-13       0.000000000000e+00 
  407       2.266785072789e-10       2.770194407879e-12      -1.159328700020e-12       0.000000000000e+00 
  408       2.264238780054e-10       2.763328915362e-12      -1.403443891900e-12       0.000000000000e+00 
  409       2.262237180090e-10       2.755963624594e-12      -1.645655276354e-12       0.000000000000e+00 
  410       2.260774042136e-10       2.748102150368e-12      -1.885863720682e-12       0.000000000000e+00 
  411       2.259842883577e-10       2.739748263733e-12      -2.123968904136e-12       0.000000000000e+00 
  412       2.259436968130e-10       2.730905893095e-12      -2.359869312542e-12       0.000000000000e+00 
  413       2.259549304029e-10       2.721579125306e-12      -2.593462232930e-12       0.000000000000e+00 
  414       2.260172642208e-10       2.711772206767e-12      -2.824643748156e-12       0.000000000000e+00 
  415       2.261299474486e-10       2.701489544513e-12      -3.053308731529e-12       0.000000000000e+00 
  416       2.262922031749e-10       2.690735707318e-12      -3.279350841437e-12       0.000000000000e+00 
  417       2.265032282141e-10       2.679515426785e-12      -3.502662515971e-12       0.000000000000e+00 
  418       2.267621929240e-10       2.667833598439e-12      -3.723134967555e-12       0.000000000000e+00 
  419       2.270682410250e-10       2.655695282830e-12      -3.940658177564e-12       0.000000000000e+00 
  420       2.274204894179e-10       2.643105706620e-12      -4.155120890957e-12       0.000000000000e+00 
  421       2.278180280029e-10       2.630070263682e-12      -4.366410610900e-12       0.000000000000e+00 
  422       2.282599194978e-10       2.616594516196e-12      -4.574413593391e-12       0.000000000000e+00 
